yes . . .	will you come to him on your knees ?
will you come to him on your knees ?	yes . . .
yes . . .	be ready .
yes .	and are you afraid ?
and are you afraid ?	yes .
you don t ?	i think we make our own futures .
he s a secretive man .	and you don t ask questions ?
harry .	harry .
harry .	i m no bodyguard .
he s good .	you haven t seen anything yet .
they won t tell you anything .	i can be very persuasive .
they were jealous of him .	why ? because he had you ?
so why did you marry him ?	that s my business . harry .
okay . i ll keep digging .	yes . you do that .
oh christ .	why don t you tell me the truth ?
it was more than that i think .	he was the real thing right ?
he was the real thing right ?	swann said he could do stuff yes .
swann said he could do stuff yes .	stuff ?
he taught all this to swann ?	some or it .
i wasn t .	what then ?
nothing s going to happen to you .	nothing ?
nothing ?	nothing you don t want .
are you sure ?	i m sure . he s dead .
and they all came . . .	yes .
yes .	quaid and jennifer
what was that ?	it s okay .
oh god !	hang on !
i ve got to help him .	you can t .
no ! no ! no !	harry . . .
i m here harry .	. . .yes ?
. . .yes ?	yes .
harry ?	i m okay . i m okay .
is it finished ?	i think so .
what the fuck ?	harry ?
harry ?	out ! out !
valentin ?	good . there . yes ?
good . there . yes ?	you saw this ?
. . . they believe you .	yeah . remember quaid ?
yeah . remember quaid ?	sure .
sure .	somebody killed him .
somebody killed him .	oh god .
oh god .	i just saw him .
where the fuck is he ?	he got up and walked .
and this butterfield guy	vanished .
vanished .	another fucking magician . jesus .
they weren t worth a damn .	i heard he was the best .
oh i ve got plenty .	i d like to hear them .
with what ?	evil . he was evil . come on .
shit .	mr . d amour ?
mr . d amour ?	go away .
go away .	it s one in the afternoon .
it s one in the afternoon .	what are you my mother ?
we ve never met .	then what do you want ?
then what do you want ?	i m here to offer you a job .
whose is the car ?	mine .
mine .	nah . you re driving it too carefully .
nah . you re driving it too carefully .	maybe i just bought it .
maybe i just bought it .	somebody s been smoking in here for months .
philip swann ?	you know of him ?
you know of him ?	i saw him in vegas once .
i saw him in vegas once .	are you a gambling man ?
any movie stars buried here ?	probably .
i don t think the dead much care .	are you sure ?
are you sure ?	are you a believer then ?
who is she ?	swann s wife .
what the fuck are you doing here ?	looking for you . i tried the hotel .
looking for you . i tried the hotel .	why d you come here ?
what for ?	a ticket home
left alone ? somebody s been murdered .	yes . it s regrettable
yes . it s regrettable	fuck regrettable ! i want to know why .
fuck regrettable ! i want to know why .	what for ? you need to stay busy ?
what for ? you need to stay busy ?	i like to know why things happen .
i want to speak to dorothea .	i m afraid she s not in .
i m afraid she s not in .	when will she be in ?
i can t let you in .	yeah i know .
yeah i know .	you want more money is that it ?
leave her alone	shut up !
are you satisfied now ?	no .
you rigged the illusion to fail right ?	yes .
i tried to pay you off .	was that swann s idea ?
d amour	shit . . .
shit . . .	help me .
i m sorry d amour . . .	what about ?
jennifer s only ever had one visitor .	a mister quaid ?
what s her problem ?	she has no real grip on reality .
she has no real grip on reality .	does anybody ?
my god .	what ?
the puritan ?	yes . . .
yes . . .	who is he ?
where d you learn that ?	what ?
what ?	that .
that .	at birth . i don t know you
at birth . i don t know you	harry d amour .
you know vinovich ?	sure . vivovich .
for what ?	for an introduction .
for an introduction .	well . . . nobody .
look ma no wires .	you shouldn t have followed me d amour .
you shouldn t have followed me d amour .	how the fuck do you do that ?
or murdered like nix .	he deserved it .
i did it for dorothea .	oh yeah ?
so nix won t come looking for her ?	it s me betrayed him .
i don t know what else to do .	help me .
oh jeez .	will that do ? no ?
you think i m an asshole .	didn t know you read minds .
did she know where nix was buried ?	no .
no .	who else did ? did valentin ?
who else did ? did valentin ?	yes .
yes .	jesus !
they got here before us .	looks that way .
. . . no . . .	he s better off this way .
he s better off this way .	nobody s better off this wav !
that s where we re all going .	in my time and nobody else s .
this is where we killed him .	you didn t try hard enough .
he did something with the ground .	yes ?
yes ?	can you do it ?
can you do it ?	i don t know .
i don t know .	try .
i got to go . i m late .	call me tomorrow .
a couple of weeks .	one question .
one question .	what ?
what ?	who is she ?
have we met before ?	no .
he s not ! he s not !	who s not ?
nix ! nix !	is he the puritan ?
is he the puritan ?	yes ! yes !
yes ! yes !	and he s dead ?
swann ? what are you doing ?	binding you .
you could still help me do that .	why would i want to ?
no !	liar !
hello ?	bob it s me .
bob it s me .	oh hi elaine .
ok .	you ll do it ?
you ll do it ?	yeah i ll stay .
how long have you been married ?	two years .
two years .	try twenty five .
oh .	what do you do ?
what did you study ?	philosophy .
philosophy .	oh what do you do with that ?
oh hi .	hi . did you have a nice swim ?
hi . did you have a nice swim ?	yeah . did you get some sleep ?
yeah . did you get some sleep ?	no how about you ?
ok .	see you later .
you really are having a mid life crisis .	i know it s stupid .
charlie this is bob . bob charlie brown .	hi charlie .
what do you feel like singing bob ?	no way .
i don t want to go home .	i know . i don t either .
hello ?	it s charlotte .
it s charlotte .	charlotte who ?
charlotte who ?	thanks for getting me back in one piece .
of course .	do you want to have some breakfast ?
hey look it s sausalito .	i see them every morning .
really ?	yeah you don t remember ?
did i scowl at you ?	no you smiled .
no you smiled .	i don t remember .
i don t remember .	i know i kind of blend in here .
oh .	you re possessive .
you re possessive .	i know .
i m stuck . does it get easier .	no yes it does . . .
no yes it does . . .	yeah ? but look at you .
but i m mean .	that s ok .
that s ok .	and marriage does that get easier ?
did that help ? did you learn anything ?	we established that we have no communication .
we established that we have no communication .	oh .
i know .	john thinks i m so snotty .
john thinks i m so snotty .	you are .
it s for my daughter .	how old is she ?
how old is she ?	four .
four .	oh she ll love it .
nice one .	fuck off .
it s bad isn t it ?	we should get you to the doctor .
we should get you to the doctor .	you think so ?
you think so ?	yeah look at that thing .
where s your husband ?	working .
working .	do you ever see him ?
do you ever see him ?	yeah .
yeah .	do you know where we are ?
do you know where we are ?	no .
oh i guess you re busy huh .	i don t want to be .
what do you want to drink ?	a coke .
so where d you go today .	around .
i m sorry .	that lunch was the worst huh .
when are you leaving ?	tomorrow .
tomorrow .	i m going to miss you .
i m going to miss you .	that s what you said the other night .
that s what you said the other night .	well i mean it more now .
charlotte ?	hi bob .
you re leaving right now ?	yes .
yes .	well . . . have a good flight .
well . . . have a good flight .	thanks .
thanks .	ok bye .
why are you crying ?	i ll miss you .
mr . harris ?	yes ?
yes ?	mr . kazuzo sent me .
mr . kazuzo sent me .	oh ?
oh ?	can i enter ?
mr . harris ?	yes ?
yes ?	do you like massage ?
do you like massage ?	i don t think so .
i don t think so .	mr . kazuzo send premium fantasy .
my stockings .	yes ?
yes ?	take them .
lydia ?	hello darling .
hello ?	bob ?
bob ?	hi lydia .
hi lydia .	is this a bad time ?
is this a bad time ?	uh no .
it s just carpet .	that s not what i m talking about .
that s not what i m talking about .	what are you talking about ?
what are you talking about ?	i don t know .
i don t know .	is there anything i can do ?
what ?	you know eat healthier .
you know eat healthier .	alright ?
alright ?	not all that pasta .
not all that pasta .	fine .
fine .	like japanese food .
hello ?	hello bob it s me .
hello bob it s me .	hello ?
hello ?	it s lydia your wife .
fine . is it going ok ?	it s ok .
it s ok .	do you want to
do you want to	what ?
what ?	do you want to talk to zoe ?
do you want to talk to zoe ?	yeah .
i guess she s busy .	that s ok .
that s ok .	when are you coming home ?
when are you coming home ?	tomorrow .
tomorrow .	her ballet recital is saturday don t forget .
her ballet recital is saturday don t forget .	ok .
ok well travel safely . see you soon .	bye .
hello ?	mr . harris we have fax for you !
mr . harris we have fax for you !	ok .
great .	thank you mr . harris .
how do you say hospital in japanese ?	excuse me ?
excuse me ?	hospital ?
hospital ?	one moment please .
hello ? yes ?	hello can i have room .
hello can i have room .	one moment .
evelyn waugh ?	what ?
what ?	evelyn waugh was a man .
